rep	gen	x	y	s	h	freq
0	10	0	0	0.031776	0.322519	0.00862069
0	10	0	0	0.0575713	0.369274	0.0689655
0	10	0	0	0.028321	0.548214	0.0258621
0	10	0	0	0.0109611	0.499721	0.0172414
0	10	0	0	0.0566815	0.464204	0.137931
0	10	0	0	0.0710411	0.328181	0.00862069
0	10	0	0	0.0129044	0.49456	0.00862069
0	10	0	0	0.0482677	0.206976	0.112069
0	10	0	0	0.115783	0.0372893	0.0344828
0	10	0	0	0.00360405	0.598995	0.00862069
0	10	0	0	0.172189	0.247044	0.00862069
0	10	0	0	0.0508032	0.0493084	0.00862069
0	10	0	0	0.0582328	0.455591	0.00862069
0	10	0	0	0.00613609	0.907711	0.0172414
0	10	0	0	0.00852707	0.927933	0.00862069
0	10	0	0	0.00526283	0.520032	0.0258621
0	10	0	0	0.0198298	0.604111	0.0775862
0	10	0	0	0.0563513	0.301534	0.00862069
0	10	0	0	0.0519935	0.681338	0.00862069
0	10	0	0	0.0303446	0.429186	0.00862069
0	10	0	0	0.0206376	0.362243	0.00862069
0	10	0	0	0.0259087	0.370092	0.00862069
0	10	0	0	0.167504	0.230534	0.0172414
0	10	0	0	0.0272654	0.470732	0.00862069
0	10	0	0	0.0214578	0.579034	0.00862069
0	10	0	0	0.00518839	0.550496	0.00862069
0	10	0	0	0.0306226	0.751994	0.00862069
0	10	0	0	0.0410232	0.258234	0.0172414
0	10	0	0	0.0464878	0.257978	0.00862069
0	10	0	0	0.0746921	0.554959	0.112069
0	10	0	0	0.0563582	0.112947	0.0172414
0	10	0	0	0.083573	0.321935	0.0775862
0	10	0	0	0.0592982	0.635444	0.00862069
0	10	0	0	0.0476359	0.246889	0.0517241
0	10	0	0	0.0757175	0.549717	0.00862069
0	10	0	0	0.00692527	0.166822	0.00862069
0	10	0	0	0.00758362	0.378968	0.00862069
0	10	0	0	0.0770464	0.58038	0.00862069
0	10	0	0	0.024277	0.0713144	0.00862069
0	10	0	0	0.00149293	0.579155	0.00862069
0	10	0	0	0.034738	0.783767	0.0258621
0	10	0	0	0.0298104	0.048111	0.00862069
0	10	0	0	0.03165	0.272634	0.189655
0	10	0	0	0.0179659	0.47924	0.0172414
0	10	0	0	0.0291167	0.0182717	0.0431034
0	10	0	0	0.115821	0.179027	0.0603448
0	10	0	0	0.0011278	0.879622	0.00862069
0	10	0	0	0.0176719	0.461965	0.0775862
0	10	0	0	0.0454378	0.649245	0.0431034
0	10	0	0	0.0655745	0.47028	0.00862069
0	10	0	0	0.00741236	0.0444987	0.00862069
0	10	0	0	0.0189364	0.762285	0.0689655
0	10	0	0	0.121081	0.103306	0.0344828
0	10	0	0	0.0764639	0.477288	0.0172414
0	10	0	0	0.00831957	0.393143	0.00862069
0	10	0	0	0.00342466	0.907849	0.0172414
0	10	0	0	0.0219161	0.229052	0.0258621
0	10	0	0	0.0373462	0.238228	0.00862069
0	10	0	0	0.0205925	0.154093	0.0172414
0	10	0	0	0.0222891	0.15587	0.0172414
0	10	0	0	0.0759269	0.542115	0.00862069
0	10	0	0	0.0737785	0.216563	0.00862069
0	10	0	1	0.0178041	0.0955134	0.107143
0	10	0	1	0.0234677	0.183133	0.00892857
0	10	0	1	0.0450515	0.401378	0.0178571
0	10	0	1	0.0450588	0.233709	0.0982143
0	10	0	1	0.0158962	0.374006	0.00892857
0	10	0	1	0.0114874	0.0729617	0.00892857
0	10	0	1	0.0338539	0.0827778	0.00892857
0	10	0	1	0.0114283	0.0767307	0.00892857
0	10	0	1	0.084924	0.34886	0.00892857
0	10	0	1	0.0336289	0.722861	0.0803571
0	10	0	1	0.0509899	0.493254	0.0267857
0	10	0	1	0.0479932	0.23326	0.0178571
0	10	0	1	0.0896278	0.172066	0.00892857
0	10	0	1	0.016125	0.680344	0.00892857
0	10	0	1	0.0815147	0.474955	0.0446429
0	10	0	1	0.11062	0.322551	0.00892857
0	10	0	1	0.0328016	0.272641	0.0982143
0	10	0	1	0.0333714	0.188336	0.00892857
0	10	0	1	0.00139831	0.33168	0.0357143
0	10	0	1	0.00526843	0.707449	0.0357143
0	10	0	1	0.0297137	0.378058	0.0535714
0	10	0	1	0.0195081	0.799082	0.00892857
0	10	0	1	0.0204585	0.845661	0.0178571
0	10	0	1	0.166359	0.33093	0.00892857
0	10	0	1	0.0212793	0.176149	0.00892857
0	10	0	1	0.0475657	0.0619358	0.0446429
0	10	0	1	0.079691	0.28661	0.169643
0	10	0	1	0.0198904	0.57957	0.00892857
0	10	0	1	0.017812	0.836537	0.00892857
0	10	0	1	0.0293972	0.128192	0.0267857
0	10	0	1	0.0126555	0.513796	0.0178571
0	10	0	1	0.0239661	0.567566	0.0178571
0	10	0	1	0.0439362	0.129771	0.0178571
0	10	0	1	0.0709513	0.534536	0.205357
0	10	0	1	0.0254986	0.845107	0.00892857
0	10	0	1	0.110583	0.222938	0.0446429
0	10	0	1	0.0357229	0.705548	0.00892857
0	10	0	1	0.0639094	0.292606	0.00892857
0	10	0	1	0.0291044	0.367844	0.0267857
0	10	0	1	0.0125237	0.144248	0.0178571
0	10	0	1	0.134896	0.164007	0.0803571
0	10	0	1	0.140999	0.0101408	0.0446429
0	10	0	1	0.0339626	0.613151	0.0267857
0	10	0	1	0.00329203	0.492211	0.0446429
0	10	0	1	0.0057195	0.619699	0.00892857
0	10	0	1	0.0632913	0.623806	0.133929
0	10	0	1	0.0150851	0.585931	0.00892857
0	10	0	1	0.00561494	0.135489	0.0267857
0	10	0	1	0.11589	0.383417	0.0446429
0	10	0	1	0.0637449	0.411646	0.0714286
0	10	0	1	0.0837177	0.360969	0.00892857
0	10	0	1	0.0470256	0.518169	0.0446429
0	10	0	1	0.0756956	0.271226	0.0982143
0	10	0	1	0.00890971	0.20809	0.00892857
0	10	0	1	0.0396482	0.0423384	0.00892857
0	10	0	1	0.00198002	0.0182671	0.00892857
0	10	0	1	0.161109	0.288217	0.169643
0	10	0	1	0.0504909	0.716222	0.0357143
0	10	0	1	0.0642995	0.287311	0.00892857
0	10	0	1	0.0379409	0.673988	0.0267857
0	10	0	1	0.0462779	0.437282	0.0625
0	10	0	1	0.0208413	0.342738	0.00892857
0	10	0	1	0.0285034	0.232532	0.0178571
0	10	0	1	0.0138138	0.26938	0.0625
0	10	0	1	0.0815027	0.150064	0.0267857
0	10	0	1	0.0570009	0.236959	0.00892857
0	10	0	1	0.00674267	0.821076	0.0178571
0	10	0	1	0.0516491	0.28147	0.00892857
0	10	0	1	0.157262	0.225533	0.00892857
0	10	0	1	0.00574353	0.414692	0.00892857
0	10	0	1	0.0575908	0.471803	0.00892857
0	10	0	1	0.034099	0.32101	0.00892857
0	10	0	1	0.127517	0.202101	0.0535714
0	10	0	1	0.106844	0.15268	0.0357143
0	10	0	1	0.0335802	0.626981	0.00892857
0	10	0	1	0.021078	0.111222	0.00892857
0	10	0	1	0.0110238	0.883806	0.0625
0	10	0	1	0.0422357	0.223423	0.00892857
0	10	0	1	0.109806	0.3021	0.0714286
0	10	0	1	0.0476992	0.478858	0.00892857
0	10	0	1	0.180776	0.00529114	0.0267857
0	10	0	1	0.0237169	0.339297	0.00892857
0	10	0	1	0.00629152	0.784132	0.00892857
0	10	0	1	0.0618265	0.0551509	0.00892857
0	10	0	1	0.0013215	0.967723	0.00892857
0	10	0	1	0.00665871	0.903577	0.00892857
0	10	0	1	0.0952902	0.0626009	0.00892857
0	10	0	1	0.00436883	0.118216	0.0178571
0	10	0	1	0.0377788	0.248245	0.00892857
0	10	0	1	0.0370522	0.308863	0.00892857
0	10	0	1	0.052024	0.664965	0.0535714
0	10	0	1	0.184878	0.267763	0.0178571
0	10	0	1	0.0792056	0.0451649	0.00892857
0	10	0	1	0.000751498	0.294503	0.0357143
0	10	0	1	0.0295695	0.215565	0.00892857
0	10	0	1	0.0517937	0.172333	0.00892857
0	10	0	1	0.0492568	0.335701	0.0892857
0	10	0	1	0.0411774	0.690527	0.0446429
0	10	0	1	0.00663107	0.514488	0.00892857
0	10	0	1	0.00643506	0.765059	0.0535714
0	10	0	1	0.0756141	0.378705	0.0267857
0	10	0	1	0.0895938	0.363042	0.00892857
0	10	0	1	0.110498	0.184083	0.0267857
0	10	0	1	0.0887604	0.0546414	0.0267857
0	10	0	1	0.0188348	0.174103	0.0357143
0	10	0	1	0.0120529	0.60742	0.107143
0	10	0	1	0.0261116	0.296698	0.00892857
0	10	0	1	0.0349214	0.696013	0.0357143
0	10	0	1	0.0484084	0.208839	0.00892857
0	10	0	1	0.121746	0.116381	0.00892857
0	10	0	1	0.0251589	0.702241	0.00892857
0	10	0	1	0.203722	0.147143	0.0357143
0	10	0	1	0.0429952	0.46506	0.0267857
0	10	0	1	0.0393935	0.379814	0.0535714
0	10	0	1	0.0392501	0.631874	0.00892857
0	10	0	1	0.0153152	0.32685	0.00892857
0	10	0	1	0.00200291	0.470971	0.0357143
0	10	0	1	0.0198692	0.351866	0.0178571
0	10	0	1	0.0887721	0.218044	0.0357143
0	10	0	1	0.0584877	0.299797	0.00892857
0	10	0	1	0.0708341	0.405542	0.0267857
0	10	0	1	0.137609	0.114469	0.0178571
0	10	0	1	0.0311307	0.0521417	0.00892857
0	10	0	1	0.0140368	0.852037	0.00892857
0	10	0	1	0.0229641	0.0334252	0.00892857
0	10	0	1	0.0656366	0.228303	0.00892857
0	10	0	1	0.0107241	0.862809	0.00892857
0	10	0	1	0.0258053	0.408813	0.0178571
0	10	0	1	0.0415147	0.232588	0.0714286
0	10	0	1	0.305553	0.0206048	0.00892857
0	10	0	1	0.0119128	0.587978	0.0178571
0	10	0	1	0.103162	0.182027	0.00892857
0	10	0	1	0.0487365	0.543651	0.00892857
0	10	0	1	0.00425447	0.731268	0.0357143
0	10	0	1	0.0230569	0.27158	0.125
0	10	0	1	0.0535284	0.148974	0.0535714
0	10	0	1	0.0267882	0.67757	0.00892857
0	10	0	1	0.00195444	0.535218	0.00892857
0	10	0	1	0.0148497	0.813033	0.00892857
0	10	0	1	0.000626217	0.29381	0.00892857
0	10	0	1	0.0674188	0.541242	0.00892857
0	10	0	1	0.0707645	0.0827554	0.0535714
0	10	0	1	0.0453091	0.606491	0.0357143
0	10	0	1	0.0516114	0.117307	0.0357143
0	10	0	1	0.00894305	0.420115	0.0267857
0	10	0	1	0.0211559	0.106467	0.00892857
0	10	0	1	0.185168	0.0850252	0.0178571
0	10	0	1	0.0210579	0.66385	0.00892857
0	10	0	1	0.027755	0.791766	0.0178571
0	10	0	1	0.00542212	0.573775	0.00892857
0	10	0	1	0.0141098	0.0448664	0.00892857
0	10	0	1	0.0981654	0.0796491	0.00892857
0	10	0	1	0.114391	0.466611	0.0535714
0	10	0	1	0.0647332	0.183015	0.0803571
0	10	0	1	0.0676623	0.36758	0.0178571
0	10	0	1	0.0291114	0.393227	0.0267857
0	10	0	1	0.156156	0.268786	0.0178571
0	10	0	1	0.0177496	0.00500051	0.00892857
0	10	0	1	0.035065	0.175903	0.00892857
0	10	0	1	0.00321472	0.887847	0.00892857
0	10	0	1	0.0635088	0.510724	0.0892857
0	10	0	1	0.0482305	0.341347	0.0178571
0	10	0	1	0.0784339	0.438066	0.00892857
0	10	0	1	0.109399	0.370377	0.0178571
0	10	0	1	0.0421611	0.604331	0.00892857
0	10	0	1	0.0559647	0.49996	0.0267857
0	10	0	1	0.0535056	0.650078	0.0446429
0	10	0	1	0.0271465	0.456907	0.00892857
0	10	0	1	0.0107053	0.795273	0.00892857
0	10	0	1	0.0287162	0.459133	0.0178571
0	10	0	1	0.0116065	0.122843	0.00892857
0	10	0	1	0.0752606	0.276715	0.00892857
0	10	1	0	0.0280129	0.171465	0.00877193
0	10	1	0	0.0143617	0.475032	0.0175439
0	10	1	0	0.0193383	0.846824	0.00877193
0	10	1	0	0.0266392	0.724835	0.00877193
0	10	1	0	0.038647	0.0365298	0.00877193
0	10	1	0	0.0688831	0.436487	0.0263158
0	10	1	0	0.000676968	0.984119	0.0526316
0	10	1	0	0.00441106	0.751214	0.00877193
0	10	1	0	0.00215719	0.911886	0.0175439
0	10	1	0	0.00154347	0.216978	0.0701754
0	10	1	0	0.0336289	0.722861	0.0263158
0	10	1	0	0.0761725	0.512524	0.0175439
0	10	1	0	0.0632355	0.558337	0.00877193
0	10	1	0	0.0432298	0.419527	0.00877193
0	10	1	0	0.0318214	0.558539	0.00877193
0	10	1	0	0.0346969	0.176046	0.00877193
0	10	1	0	0.147923	0.00953463	0.0789474
0	10	1	0	0.130875	0.0417366	0.00877193
0	10	1	0	0.017989	0.0191804	0.0438596
0	10	1	0	0.0311435	0.380012	0.0877193
0	10	1	0	0.0520065	0.608401	0.00877193
0	10	1	0	0.166295	0.104128	0.00877193
0	10	1	0	0.0560322	0.559261	0.0175439
0	10	1	0	0.00863123	0.636699	0.00877193
0	10	1	0	0.0262185	0.70984	0.0175439
0	10	1	0	0.0662843	0.54862	0.00877193
0	10	1	0	0.070065	0.0217913	0.00877193
0	10	1	0	0.0338582	0.279204	0.0263158
0	10	1	0	0.00786089	0.732372	0.0438596
0	10	1	0	0.159441	0.0630883	0.00877193
0	10	1	0	0.0174989	0.889903	0.00877193
0	10	1	0	0.0925487	0.479284	0.0175439
0	10	1	0	0.0100445	0.433715	0.0263158
0	10	1	0	0.0354652	0.729145	0.00877193
0	10	1	0	0.0482449	0.710438	0.00877193
0	10	1	0	0.0127659	0.139551	0.00877193
0	10	1	0	0.0295835	0.268384	0.0175439
0	10	1	0	0.166227	0.224368	0.0263158
0	10	1	0	0.0412722	0.164162	0.184211
0	10	1	0	0.162545	0.186873	0.00877193
0	10	1	0	0.034243	0.657919	0.0175439
0	10	1	0	0.0137658	0.505988	0.00877193
0	10	1	0	0.00938234	0.0695819	0.0350877
0	10	1	0	0.032346	0.220503	0.00877193
0	10	1	0	0.0419532	0.645183	0.00877193
0	10	1	0	0.0641684	0.389001	0.00877193
0	10	1	0	0.00348307	0.223303	0.00877193
0	10	1	0	0.0113916	0.477803	0.00877193
0	10	1	0	0.0488904	0.245868	0.00877193
0	10	1	0	0.00023321	0.239647	0.00877193
0	10	1	0	0.124463	0.439191	0.00877193
0	10	1	0	0.0209274	0.432277	0.0350877
0	10	1	0	0.000583062	0.277906	0.00877193
0	10	1	0	0.0142151	0.505781	0.0263158
0	10	1	0	0.00668702	0.327704	0.0175439
0	10	1	0	0.0516671	0.368889	0.0263158
0	10	1	0	0.0179124	0.0351363	0.0263158
0	10	1	0	0.0147876	0.519146	0.00877193
0	10	1	0	0.104252	0.103332	0.0263158
0	10	1	0	0.0269258	0.82586	0.00877193
0	10	1	0	0.011745	0.189477	0.0789474
0	10	1	0	0.00597383	0.0656992	0.00877193
0	10	1	0	0.0705938	0.030195	0.0877193
0	10	1	0	0.0937185	0.287179	0.00877193
0	10	1	0	0.0037941	0.758951	0.00877193
0	10	1	0	0.0253722	0.562013	0.00877193
0	10	1	0	0.107517	0.294983	0.140351
0	10	1	0	0.00467838	0.185495	0.0175439
0	10	1	0	0.191003	0.0416631	0.00877193
0	10	1	0	0.149576	0.125614	0.00877193
0	10	1	0	0.000807635	0.78286	0.0701754
0	10	1	0	0.053507	0.0590917	0.00877193
0	10	1	0	0.0693718	0.180588	0.00877193
0	10	1	0	0.0982459	0.0482955	0.00877193
0	10	1	0	0.00434324	0.589722	0.00877193
0	10	1	0	0.0343091	0.0255706	0.00877193
0	10	1	0	0.106751	0.445449	0.0175439
0	10	1	0	0.230626	0.0740333	0.0175439
0	10	1	0	0.0204958	0.775148	0.0263158
0	10	1	0	0.125567	0.342868	0.0263158
0	10	1	0	0.0304247	0.0330501	0.00877193
0	10	1	0	0.0318355	0.426135	0.00877193
0	10	1	0	0.0265898	0.560535	0.00877193
0	10	1	0	0.0257874	0.0850483	0.0614035
0	10	1	0	0.00795157	0.27002	0.0263158
0	10	1	0	0.0206158	0.414015	0.0350877
0	10	1	0	0.003977	0.633788	0.00877193
0	10	1	0	0.102491	0.0450357	0.00877193
0	10	1	0	0.0419292	0.00146197	0.0964912
0	10	1	0	0.115031	0.0975975	0.00877193
0	10	1	0	0.0594606	0.0680589	0.00877193
0	10	1	0	0.0168415	0.517143	0.00877193
0	10	1	0	0.0190862	0.711394	0.00877193
0	10	1	0	0.0377917	0.236936	0.0175439
0	10	1	0	0.134663	0.253238	0.00877193
0	10	1	0	0.0269394	0.0120112	0.0350877
0	10	1	0	0.0131125	0.0404209	0.0701754
0	10	1	0	0.0416033	0.561549	0.0175439
0	10	1	0	0.0410448	0.145086	0.0175439
0	10	1	0	0.0548363	0.291458	0.201754
0	10	1	0	0.0118238	0.875805	0.00877193
0	10	1	0	0.16425	0.0792382	0.00877193
0	10	1	0	0.0341572	0.792068	0.0263158
0	10	1	0	0.0288407	0.643818	0.0964912
0	10	1	0	0.0132725	0.0829697	0.00877193
0	10	1	0	0.0242159	0.378369	0.00877193
0	10	1	0	0.0657004	0.400951	0.00877193
0	10	1	0	0.0384227	0.140921	0.00877193
0	10	1	0	0.114695	0.431251	0.00877193
0	10	1	0	0.0683947	0.0375603	0.0175439
0	10	1	0	0.0727844	0.322974	0.00877193
0	10	1	0	0.0414946	0.615009	0.0350877
0	10	1	0	0.00769336	0.277854	0.00877193
0	10	1	0	0.175733	0.162728	0.0701754
0	10	1	0	0.0019005	0.490551	0.00877193
0	10	1	0	0.0445815	0.120957	0.0175439
0	10	1	0	0.101911	0.359697	0.0175439
0	10	1	0	0.0241057	0.472348	0.0614035
0	10	1	0	0.00894176	0.49509	0.00877193
0	10	1	0	0.00643506	0.765059	0.27193
0	10	1	0	0.00377572	0.221999	0.00877193
0	10	1	0	0.059866	0.2017	0.0175439
0	10	1	0	0.0115756	0.102139	0.175439
0	10	1	0	0.019528	0.313772	0.0701754
0	10	1	0	0.113931	0.0404407	0.00877193
0	10	1	0	0.136288	0.341003	0.0526316
0	10	1	0	0.00799663	0.528091	0.0175439
0	10	1	0	0.126588	0.271872	0.0175439
0	10	1	0	0.00512429	0.938401	0.0263158
0	10	1	0	0.0506459	0.506028	0.0438596
0	10	1	0	0.193746	0.142106	0.0175439
0	10	1	0	0.0710411	0.328181	0.00877193
0	10	1	0	0.0631584	0.244321	0.00877193
0	10	1	0	0.0087718	0.193027	0.0350877
0	10	1	0	0.00212532	0.197113	0.00877193
0	10	1	0	0.00435203	0.623866	0.00877193
0	10	1	0	0.0260446	0.424058	0.00877193
0	10	1	0	0.0138616	0.0217512	0.0526316
0	10	1	0	0.0334765	0.605137	0.0964912
0	10	1	0	0.086239	0.35389	0.0175439
0	10	1	0	0.00609359	0.203126	0.00877193
0	10	1	0	0.0769184	0.126978	0.0877193
0	10	1	0	0.00526283	0.520032	0.00877193
0	10	1	0	0.00100725	0.199469	0.0526316
0	10	1	0	0.0394774	0.202561	0.00877193
0	10	1	0	0.0589234	0.44213	0.0263158
0	10	1	0	0.0117087	0.791661	0.00877193
0	10	1	0	0.101483	0.496788	0.00877193
0	10	1	0	0.0540174	0.0589153	0.0438596
0	10	1	0	0.00979906	0.362264	0.0175439
0	10	1	0	0.0666465	0.0820207	0.0964912
0	10	1	0	0.151017	0.205138	0.0263158
0	10	1	0	0.0738819	0.54979	0.0263158
0	10	1	0	0.00960651	0.0431079	0.0438596
0	10	1	0	0.0306925	0.481795	0.00877193
0	10	1	0	0.0435835	0.277704	0.00877193
0	10	1	0	0.0862617	0.344001	0.00877193
0	10	1	0	0.17379	0.130674	0.00877193
0	10	1	0	0.00340864	0.914173	0.0175439
0	10	1	0	0.0261434	0.216833	0.00877193
0	10	1	0	0.138789	0.18524	0.157895
0	10	1	0	0.0817951	0.512453	0.0526316
0	10	1	0	0.00561173	0.459334	0.114035
0	10	1	0	0.0578467	0.534223	0.0701754
0	10	1	0	0.00630131	0.0681388	0.00877193
0	10	1	0	0.0229337	0.74668	0.0263158
0	10	1	0	0.185168	0.0850252	0.0175439
0	10	1	0	0.0154078	0.463181	0.00877193
0	10	1	0	0.0255309	0.0511323	0.00877193
0	10	1	0	0.0425752	0.262384	0.0175439
0	10	1	0	0.141581	0.287488	0.105263
0	10	1	0	0.00469073	0.727044	0.0350877
0	10	1	0	0.040687	0.436799	0.00877193
0	10	1	0	0.159701	0.34243	0.00877193
0	10	1	0	0.0156662	0.474753	0.00877193
0	10	1	0	0.000458333	0.97923	0.0175439
0	10	1	0	0.0107805	0.295808	0.0175439
0	10	1	0	0.0453753	0.35808	0.175439
0	10	1	0	0.0109743	0.254216	0.00877193
0	10	1	0	0.0366059	0.0352461	0.0438596
0	10	1	0	0.0124638	0.818858	0.0614035
0	10	1	0	0.0708744	0.443868	0.00877193
0	10	1	0	0.018339	0.639831	0.0263158
0	10	1	0	0.0504783	0.636684	0.0526316
0	10	1	0	0.0243334	0.723408	0.0175439
0	10	1	0	0.0221556	0.331874	0.00877193
0	10	1	0	0.0766676	0.0183885	0.0175439
0	10	1	0	0.0851084	0.394935	0.00877193
0	10	1	0	0.0131677	0.653536	0.00877193
0	10	1	0	0.0183961	0.172797	0.00877193
0	10	1	0	0.0316374	0.104818	0.0350877
0	10	1	0	0.0143263	0.742256	0.00877193
0	10	1	0	0.104326	0.127683	0.00877193
0	10	1	0	0.0667798	0.308532	0.00877193
0	10	1	0	0.0191694	0.593111	0.0350877
