rep	gen	x	y	dispersed	W	homoz	Nmut	Nho	pEp
0	0	0	1	0	1	0	0	0	0.20325
0	0	0	1	0	1	0	0	0	0.00219653
0	0	0	1	0	1	0	0	0	0.0174463
0	0	0	1	0	1	0	0	0	0
0	0	0	1	0	1	0	0	0	0
0	0	0	1	0	1	0	0	0	0
0	0	0	1	0	1	0	0	0	0.0670536
0	0	0	1	0	1	0	0	0	0.0721167
0	0	0	1	0	1	0	0	0	0.0740713
0	0	0	1	0	1	0	0	0	0
0	0	0	1	0	1	0	0	0	0
0	0	0	1	0	1	0	0	0	0.0536476
0	0	0	1	0	1	0	0	0	0.0777117
0	0	0	1	0	1	0	0	0	0
0	0	0	1	0	1	0	0	0	0
0	0	0	1	0	1	0	0	0	0
0	0	0	1	0	1	0	0	0	0
0	0	0	1	0	1	0	0	0	0
0	0	0	1	0	1	0	0	0	0.248955
0	0	0	1	0	1	0	0	0	0.221189
0	0	0	1	0	1	0	0	0	0.0112329
0	0	0	1	0	1	0	0	0	0
0	0	0	1	0	1	0	0	0	0
0	0	0	1	0	1	0	0	0	0
0	0	0	1	0	0.987929	0	1	0	0
0	0	0	3	1	1	0	0	0	0.14619
0	0	0	2	0	1	0	0	0	0
0	0	0	2	0	1	0	0	0	0.123804
0	0	0	2	0	1	0	0	0	0.0830601
0	0	0	2	0	1	0	0	0	0
0	0	0	2	0	1	0	0	0	0.0552656
0	0	0	2	0	1	0	0	0	0.210904
0	0	0	2	0	1	0	0	0	0.0603009
0	0	0	2	0	1	0	0	0	0
0	0	0	2	0	1	0	0	0	0.0691933
0	0	0	2	0	1	0	0	0	0.116151
0	0	0	2	0	1	0	0	0	0
0	0	0	2	0	1	0	0	0	0
0	0	0	2	0	1	0	0	0	0
0	0	0	2	0	1	0	0	0	0
0	0	0	2	0	0.99106	0	1	0	0.118021
0	0	0	2	0	1	0	0	0	0.0928131
0	0	0	2	0	1	0	0	0	0
0	0	0	2	0	1	0	0	0	0.0803746
0	0	0	2	0	1	0	0	0	0
0	0	0	2	0	1	0	0	0	0
0	0	0	2	0	0.997773	0	1	0	0
0	0	0	3	1	1	0	0	0	0.33369
0	0	0	2	0	1	0	0	0	0.19177
0	0	0	2	0	1	0	0	0	0.0476685
0	0	0	2	0	0.987008	0	1	0	0
0	0	0	2	0	0.971906	0	3	0	0
0	0	0	2	0	1	0	0	0	0
0	0	0	2	0	1	0	0	0	0.0836933
0	0	0	2	0	1	0	0	0	0
0	0	0	2	0	1	0	0	0	0
0	0	0	2	0	1	0	0	0	0
0	0	0	2	0	1	0	0	0	0
0	0	0	2	0	0.963382	0	1	0	0.0033897
0	0	0	2	0	1	0	0	0	0.0121769
0	0	0	2	0	1	0	0	0	0
0	0	0	2	0	1	0	0	0	0.0789265
0	0	0	2	0	1	0	0	0	0.141889
0	0	0	2	0	1	0	0	0	0.143412
0	0	0	2	0	1	0	0	0	0.0967442
0	0	0	2	0	1	0	0	0	0.0477831
0	0	0	2	0	0.994748	0	1	0	0
0	0	0	2	0	1	0	0	0	0.0838503
0	0	0	2	0	1	0	0	0	0
0	0	0	2	0	1	0	0	0	0.156649
0	0	1	1	1	1	0	0	0	0.121412
0	0	0	3	0	0.996939	0	1	0	0
0	0	0	3	0	1	0	0	0	0.0278585
0	0	0	3	0	0.985937	0	1	0	0.056339
0	0	0	3	0	1	0	0	0	0.0937051
0	0	0	3	0	1	0	0	0	0.25769
0	0	0	3	0	0.960183	0	1	0	0.000750964
0	0	0	3	0	1	0	0	0	0.0168089
0	0	0	3	0	1	0	0	0	0.107514
0	0	0	3	0	1	0	0	0	0
0	0	0	3	0	1	0	0	0	0
0	0	0	3	0	1	0	0	0	0
0	0	0	3	0	1	0	0	0	0.0569405
0	0	0	3	0	1	0	0	0	0.0958603
0	0	0	3	0	1	0	0	0	0.183933
0	0	0	3	0	1	0	0	0	0.0195768
0	0	0	3	0	1	0	0	0	0
0	0	0	3	0	1	0	0	0	0
0	0	0	3	0	1	0	0	0	0.195794
0	0	0	3	0	1	0	0	0	0.200182
0	0	0	3	0	0.999973	0	1	0	0.114989
0	0	0	3	0	1	0	0	0	0
0	0	0	3	0	1	0	0	0	0.0856785
0	0	0	3	0	1	0	0	0	0.0110506
0	0	0	3	0	1	0	0	0	0.132102
0	0	0	3	0	1	0	0	0	0.153206
0	0	0	3	0	1	0	0	0	0
0	0	0	3	0	1	0	0	0	0.0222931
0	0	0	3	0	1	0	0	0	0.0601896
0	0	0	3	0	1	0	0	0	0.0814488
0	0	0	3	0	1	0	0	0	0.00932034
0	0	0	3	0	1	0	0	0	0.0167076
0	0	0	3	0	1	0	0	0	0
0	0	0	3	0	1	0	0	0	0
0	0	0	3	0	1	0	0	0	0
0	0	0	3	0	0.999667	0	1	0	0.144738
0	0	0	3	0	0.991984	0	1	0	0.0822021
0	0	0	3	0	1	0	0	0	0.0740179
0	0	0	3	0	1	0	0	0	0.103737
0	0	0	3	0	1	0	0	0	0
0	0	0	3	0	1	0	0	0	0
0	0	0	3	0	1	0	0	0	0
0	0	0	3	0	1	0	0	0	0.00104326
0	0	0	3	0	1	0	0	0	0.0537495
0	0	0	3	0	1	0	0	0	0.00394896
0	0	0	3	0	1	0	0	0	0
0	0	0	3	0	0.999861	0	1	0	0
0	0	0	3	0	1	0	0	0	0.0707013
0	0	0	3	0	1	0	0	0	0.0270957
0	0	0	3	0	1	0	0	0	0.0381287
0	0	0	3	0	1	0	0	0	0
0	0	0	3	0	1	0	0	0	0
0	0	0	3	0	1	0	0	0	0.173334
0	0	0	3	0	1	0	0	0	0.0813871
0	0	0	3	0	1	0	0	0	0.0847213
0	0	0	3	0	0.998309	0	1	0	0.0355554
0	0	0	3	0	1	0	0	0	0.123171
0	0	0	4	0	1	0	0	0	0.0776744
0	0	0	4	0	1	0	0	0	0.0355085
0	0	0	4	0	1	0	0	0	0.0390847
0	0	0	4	0	1	0	0	0	0
0	0	0	4	0	1	0	0	0	0.059797
0	0	0	4	0	0.993122	0	1	0	0.0960307
0	0	0	4	0	1	0	0	0	0.170128
0	0	0	4	0	1	0	0	0	0.189574
0	0	0	4	0	1	0	0	0	0.142896
0	0	0	4	0	1	0	0	0	0.140548
0	0	0	4	0	1	0	0	0	0.148465
0	0	0	4	0	1	0	0	0	0
0	0	0	4	0	1	0	0	0	0
0	0	0	4	0	1	0	0	0	0.0317847
0	0	0	4	0	1	0	0	0	0.0383737
0	0	0	4	0	1	0	0	0	0.159097
0	0	0	4	0	1	0	0	0	0.0120828
0	0	0	4	0	1	0	0	0	0
0	0	0	4	0	0.983051	0	1	0	0.029783
0	0	0	4	0	1	0	0	0	0.00848256
0	0	0	4	0	1	0	0	0	0.0905395
0	0	0	4	0	1	0	0	0	0
0	0	0	4	0	1	0	0	0	0.130003
0	0	0	4	0	1	0	0	0	0.0880766
0	0	0	4	0	1	0	0	0	0.186313
0	0	0	4	0	1	0	0	0	0.11905
0	0	0	4	0	1	0	0	0	0
0	0	0	4	0	1	0	0	0	0.213734
0	0	0	4	0	1	0	0	0	0.133589
0	0	0	4	0	1	0	0	0	0.149799
0	0	0	4	0	1	0	0	0	0
0	0	0	4	0	1	0	0	0	0.0640024
0	0	0	4	0	1	0	0	0	0
0	0	0	4	0	1	0	0	0	0
0	0	0	4	0	1	0	0	0	0.0870843
0	0	0	4	0	1	0	0	0	0.116394
0	0	0	4	0	1	0	0	0	0.0775322
0	0	0	4	0	1	0	0	0	0.196931
0	0	0	4	0	1	0	0	0	0.0533327
0	0	0	4	0	1	0	0	0	0
0	0	0	4	0	1	0	0	0	0
0	0	0	4	0	1	0	0	0	0
0	0	0	4	0	0.991684	0	1	0	0
0	0	3	4	1	1	0	0	0	0.137177
0	0	0	5	0	1	0	0	0	0.0138004
0	0	0	5	0	1	0	0	0	0.0193664
0	0	0	5	0	1	0	0	0	0.11474
0	0	0	5	0	1	0	0	0	0.0180243
0	0	0	5	0	1	0	0	0	0.145248
0	0	0	5	0	1	0	0	0	0.166219
0	0	0	5	0	1	0	0	0	0.118871
0	0	0	5	0	1	0	0	0	0.172109
0	0	0	5	0	1	0	0	0	0
0	0	0	5	0	1	0	0	0	0.169553
0	0	0	5	0	1	0	0	0	0
0	0	0	5	0	1	0	0	0	0.106468
0	0	0	5	0	1	0	0	0	0.14808
0	0	0	5	0	1	0	0	0	0
0	0	0	5	0	1	0	0	0	0.0630019
0	0	0	5	0	1	0	0	0	0
0	0	0	5	0	1	0	0	0	0.0637669
0	0	0	5	0	1	0	0	0	0
0	0	0	5	0	1	0	0	0	0.217632
0	0	0	5	0	1	0	0	0	0.0365762
0	0	0	5	0	1	0	0	0	0.133678
0	0	0	5	0	1	0	0	0	0.120325
0	0	0	5	0	1	0	0	0	0
0	0	0	5	0	1	0	0	0	0.132891
0	0	0	5	0	1	0	0	0	0.272583
0	0	0	5	0	1	0	0	0	0.106006
0	0	0	5	0	0.997853	0	1	0	0.0929781
0	0	0	5	0	1	0	0	0	0.032849
0	0	0	5	0	1	0	0	0	0.144252
0	0	0	5	0	1	0	0	0	0
0	0	0	5	0	1	0	0	0	0
0	0	0	5	0	1	0	0	0	0.0748807
0	0	0	5	0	1	0	0	0	0.0195901
0	0	0	5	0	0.969349	0	1	0	0.0984567
0	0	0	5	0	1	0	0	0	0.110185
0	0	0	5	0	1	0	0	0	0.120484
0	0	0	5	0	1	0	0	0	0.0642799
0	0	0	5	0	1	0	0	0	0.125356
0	0	0	5	0	0.989957	0	1	0	0.04224
0	0	0	5	0	1	0	0	0	0.104013
0	0	0	5	0	1	0	0	0	0.216623
0	0	0	5	0	1	0	0	0	0.133414
0	0	0	5	0	1	0	0	0	0.0591393
0	0	0	5	0	1	0	0	0	0.0600316
0	0	0	5	0	1	0	0	0	0.043786
0	0	0	6	0	1	0	0	0	0.198894
0	0	0	6	0	1	0	0	0	0
0	0	0	6	0	1	0	0	0	0.118252
0	0	0	6	0	1	0	0	0	0.0180212
0	0	0	6	0	0.948799	0	1	0	0
0	0	0	6	0	1	0	0	0	0
0	0	0	6	0	1	0	0	0	0.155006
0	0	0	6	0	1	0	0	0	0.10925
0	0	0	6	0	1	0	0	0	0.0756249
0	0	0	6	0	1	0	0	0	0.0768019
0	0	0	6	0	1	0	0	0	0.0780689
0	0	0	6	0	1	0	0	0	0.0957484
0	0	0	6	0	1	0	0	0	0.000230253
0	0	0	6	0	1	0	0	0	0
0	0	0	6	0	1	0	0	0	0.0236688
0	0	0	6	0	1	0	0	0	0.0400139
0	0	0	6	0	1	0	0	0	0
0	0	0	6	0	1	0	0	0	0.041045
0	0	0	6	0	1	0	0	0	0.0636403
0	0	0	6	0	1	0	0	0	0
0	0	0	6	0	1	0	0	0	0.000369294
0	0	0	6	0	1	0	0	0	0
0	0	0	6	0	1	0	0	0	0.00308731
0	0	0	6	0	1	0	0	0	0.117692
0	0	0	6	0	0.995053	0	1	0	0
0	0	0	6	0	1	0	0	0	0.0399395
0	0	0	7	1	1	0	0	0	0.171945
0	0	1	6	1	1	0	0	0	0.167384
0	0	0	6	0	0.997427	0	1	0	0.141292
0	0	0	6	0	0.996754	0	1	0	0.0248084
0	0	0	6	0	1	0	0	0	0
0	0	0	6	0	1	0	0	0	0.046125
0	0	0	6	0	1	0	0	0	0.120993
0	0	0	6	0	1	0	0	0	0.17018
0	0	0	6	0	1	0	0	0	0.282724
0	0	0	6	0	1	0	0	0	0.0568514
0	0	0	6	0	1	0	0	0	0.00396577
0	0	0	6	0	1	0	0	0	0.0195118
0	0	0	6	0	1	0	0	0	0.0267404
0	0	0	6	0	1	0	0	0	0
0	0	0	6	0	1	0	0	0	0.0820487
0	0	0	6	0	1	0	0	0	0.141458
0	0	0	6	0	1	0	0	0	0.0764218
0	0	0	6	0	1	0	0	0	0.142841
0	0	0	6	0	1	0	0	0	0
0	0	0	6	0	1	0	0	0	0.0172952
0	0	0	6	0	0.967316	0	2	0	0.0319161
0	0	0	6	0	1	0	0	0	0.00131716
0	0	0	6	0	1	0	0	0	0
0	0	0	6	0	1	0	0	0	0
0	0	0	6	0	1	0	0	0	0
0	0	0	6	0	1	0	0	0	0.0845761
0	0	0	6	0	1	0	0	0	0.027175
0	0	0	6	0	1	0	0	0	0.0567925
0	0	0	6	0	1	0	0	0	0.0595675
0	0	1	6	1	1	0	0	0	0.0604431
0	0	1	7	1	1	0	0	0	0.171739
0	0	0	7	0	1	0	0	0	0.141805
0	0	0	7	0	0.967884	0	1	0	0
0	0	0	7	0	1	0	0	0	0
0	0	0	7	0	1	0	0	0	0.0833002
0	0	0	7	0	0.969013	0	1	0	0.0370265
0	0	0	7	0	1	0	0	0	0.0102376
0	0	0	7	0	1	0	0	0	0.207552
0	0	0	7	0	1	0	0	0	0.108249
0	0	0	7	0	1	0	0	0	0.142412
0	0	0	7	0	1	0	0	0	0
0	0	0	7	0	1	0	0	0	0
0	0	0	7	0	1	0	0	0	0.0321043
0	0	0	7	0	1	0	0	0	0.105494
0	0	0	7	0	1	0	0	0	0
0	0	0	7	0	1	0	0	0	0.0202473
0	0	0	7	0	1	0	0	0	0.119172
0	0	0	7	0	1	0	0	0	0
0	0	0	7	0	1	0	0	0	0.106829
0	0	0	7	0	1	0	0	0	0.0325554
0	0	0	7	0	1	0	0	0	0
0	0	0	7	0	1	0	0	0	0.0766439
0	0	0	7	0	1	0	0	0	0
0	0	0	7	0	1	0	0	0	0
0	0	0	7	0	1	0	0	0	0.0129812
0	0	0	7	0	1	0	0	0	0
0	0	0	7	0	1	0	0	0	0.104137
0	0	0	7	0	1	0	0	0	0.112512
0	0	0	8	1	1	0	0	0	0.101894
0	0	0	6	1	1	0	0	0	0.274411
0	0	0	7	0	1	0	0	0	0.15233
0	0	0	7	0	1	0	0	0	0.0873124
0	0	0	7	0	1	0	0	0	0
0	0	0	7	0	1	0	0	0	0
0	0	0	7	0	1	0	0	0	0.0240337
0	0	0	7	0	1	0	0	0	0
0	0	0	7	0	1	0	0	0	0
0	0	0	7	0	1	0	0	0	0.093725
0	0	0	7	0	1	0	0	0	0
0	0	0	7	0	1	0	0	0	0.298275
0	0	0	7	0	1	0	0	0	0
0	0	0	7	0	0.986895	0	1	0	0
0	0	0	7	0	1	0	0	0	0
0	0	0	7	0	1	0	0	0	0
0	0	0	7	0	1	0	0	0	0.0816894
0	0	0	7	0	1	0	0	0	0
0	0	0	7	0	1	0	0	0	0
0	0	0	7	0	1	0	0	0	0
0	0	0	7	0	1	0	0	0	0.0671271
0	0	0	7	0	1	0	0	0	0
0	0	0	7	0	1	0	0	0	0
0	0	0	7	0	1	0	0	0	0.050594
0	0	0	7	0	0.990428	0	1	0	0
0	0	0	7	0	1	0	0	0	0.161219
0	0	0	8	0	0.99169	0	1	0	0.158804
0	0	0	8	0	1	0	0	0	0.0131072
0	0	0	8	0	1	0	0	0	0.208081
0	0	0	8	0	0.988272	0	1	0	0.0651151
0	0	0	8	0	1	0	0	0	0.107522
0	0	0	8	0	1	0	0	0	0.0656219
0	0	0	8	0	1	0	0	0	0
0	0	0	8	0	1	0	0	0	0
0	0	0	8	0	1	0	0	0	0.204107
0	0	0	8	0	1	0	0	0	0.154468
0	0	0	8	0	1	0	0	0	0.185679
0	0	0	8	0	1	0	0	0	0
0	0	0	8	0	1	0	0	0	0.245383
0	0	0	8	0	1	0	0	0	0.161764
0	0	0	8	0	1	0	0	0	0.0140289
0	0	0	8	0	1	0	0	0	0.0366277
0	0	0	8	0	1	0	0	0	0
0	0	0	8	0	0.995148	0	1	0	0
0	0	0	8	0	1	0	0	0	0.0404643
0	0	0	8	0	1	0	0	0	0.0661857
0	0	0	8	0	1	0	0	0	0
0	0	0	8	0	1	0	0	0	0
0	0	0	8	0	1	0	0	0	0
0	0	0	8	0	1	0	0	0	0.045597
0	0	0	8	0	1	0	0	0	0.22195
0	0	0	9	1	1	0	0	0	0.0592588
0	0	0	8	0	0.975427	0	2	0	0.0420823
0	0	0	8	0	1	0	0	0	0
0	0	0	8	0	1	0	0	0	0.0386058
0	0	0	8	0	1	0	0	0	0.122334
0	0	0	8	0	1	0	0	0	0.0495712
0	0	0	8	0	1	0	0	0	0
0	0	0	8	0	1	0	0	0	0
0	0	0	8	0	1	0	0	0	0.1427
0	0	0	8	0	1	0	0	0	0.0203686
0	0	0	8	0	1	0	0	0	0
0	0	0	8	0	1	0	0	0	0.0535643
0	0	0	8	0	1	0	0	0	0.101296
0	0	0	8	0	1	0	0	0	0.0667374
0	0	0	8	0	1	0	0	0	0.232989
0	0	0	8	0	0.998353	0	1	0	0.0300892
0	0	0	8	0	1	0	0	0	0.0325663
0	0	0	8	0	1	0	0	0	0
0	0	0	8	0	1	0	0	0	0.0133952
0	0	0	8	0	0.990372	0	1	0	0.104977
0	0	0	8	0	1	0	0	0	0.108375
0	0	0	8	0	1	0	0	0	0
0	0	0	8	0	1	0	0	0	0.176866
0	0	0	9	0	1	0	0	0	0.103404
0	0	0	9	0	1	0	0	0	0.0136787
0	0	0	9	0	1	0	0	0	0.141667
0	0	0	9	0	0.970408	0	1	0	0
0	0	0	9	0	1	0	0	0	0.101091
0	0	0	9	0	1	0	0	0	0
0	0	0	9	0	1	0	0	0	0
0	0	0	9	0	1	0	0	0	0
0	0	0	9	0	1	0	0	0	0.0406922
0	0	0	9	0	0.994533	0	1	0	0.0761386
0	0	0	9	0	1	0	0	0	0
0	0	0	9	0	1	0	0	0	0
0	0	0	9	0	1	0	0	0	0
0	0	0	9	0	1	0	0	0	0
0	0	0	9	0	1	0	0	0	0.0343274
0	0	0	9	0	1	0	0	0	0.183217
0	0	0	9	0	1	0	0	0	0.184983
0	0	0	9	0	1	0	0	0	0.0946171
0	0	0	9	0	1	0	0	0	0
0	0	0	9	0	0.999492	0	1	0	0
0	0	0	9	0	1	0	0	0	0.0764726
0	0	0	9	0	0.992158	0	1	0	0
0	0	0	9	0	1	0	0	0	0.109331
0	0	0	9	0	1	0	0	0	0.0359581
0	0	0	9	0	1	0	0	0	0.0660075
0	0	0	9	0	1	0	0	0	0.070436
0	0	0	9	0	1	0	0	0	0.0140477
0	0	0	9	0	1	0	0	0	0
0	0	0	9	0	1	0	0	0	0.112621
0	0	0	9	0	1	0	0	0	0.11461
0	0	0	9	0	1	0	0	0	0.0350915
0	0	0	9	0	0.978654	0	1	0	0.131939
0	0	0	9	0	1	0	0	0	0.146656
0	0	0	9	0	1	0	0	0	0.0169201
0	0	0	9	0	1	0	0	0	0
0	0	0	9	0	1	0	0	0	0.0202768
0	0	0	9	0	1	0	0	0	0.0850067
0	0	0	9	0	1	0	0	0	0.0228021
0	0	0	9	0	1	0	0	0	0.0985427
0	0	0	9	0	1	0	0	0	0.0624856
0	0	0	9	0	1	0	0	0	0
0	0	0	9	0	1	0	0	0	0
0	0	0	9	0	0.9908	0	2	0	0.0898319
0	0	0	9	0	1	0	0	0	0.000876456
0	0	0	9	0	1	0	0	0	0.178099
0	0	0	9	0	1	0	0	0	0.0397181
0	0	0	9	0	1	0	0	0	0.112796
0	0	0	9	0	1	0	0	0	0.0129426
0	0	0	9	0	1	0	0	0	0.0336295
0	0	0	9	0	1	0	0	0	0.0988269
0	0	0	9	0	1	0	0	0	0.0753259
0	0	0	9	0	1	0	0	0	0
0	0	0	9	0	1	0	0	0	0.0465244
0	0	0	9	0	1	0	0	0	0.239712
0	0	0	9	0	1	0	0	0	0.0367485
0	0	0	9	0	1	0	0	0	0.0990961
0	0	0	9	0	1	0	0	0	0.00365138
0	0	0	9	0	1	0	0	0	0.154602
0	0	0	9	0	1	0	0	0	0.0296499
0	0	0	10	1	1	0	0	0	0.0988287
0	0	0	14	1	1	0	0	0	0.063283
0	0	1	11	1	1	0	0	0	0.108247
0	0	0	10	0	1	0	0	0	0
0	0	0	10	0	1	0	0	0	0.15215
0	0	0	10	0	0.996374	0	1	0	0.157641
0	0	0	10	0	1	0	0	0	0
0	0	0	10	0	1	0	0	0	0
0	0	0	10	0	1	0	0	0	0.162211
0	0	0	10	0	1	0	0	0	0
0	0	0	10	0	1	0	0	0	0.0861465
0	0	0	10	0	1	0	0	0	0.118575
0	0	0	10	0	1	0	0	0	0.230017
0	0	0	10	0	1	0	0	0	0
0	0	0	10	0	0.99741	0	1	0	0.186679
0	0	0	10	0	1	0	0	0	0
0	0	0	10	0	0.991574	0	1	0	0.0463775
0	0	0	10	0	0.984637	0	1	0	0
0	0	0	10	0	1	0	0	0	0.0957936
0	0	0	10	0	1	0	0	0	0.0934397
0	0	0	10	0	1	0	0	0	0.167366
0	0	0	10	0	1	0	0	0	0.0326006
0	0	0	10	0	1	0	0	0	0.0286698
0	0	0	10	0	1	0	0	0	0.0413746
0	0	0	10	0	1	0	0	0	0.115648
0	0	0	10	0	1	0	0	0	0.0960315
0	0	0	10	0	0.971701	0	1	0	0.0316865
0	0	0	10	0	1	0	0	0	0.0526964
0	0	0	10	0	1	0	0	0	0.182136
0	0	0	10	0	1	0	0	0	0.0931877
0	0	0	10	0	1	0	0	0	0
0	0	1	7	1	1	0	0	0	0.160829
0	0	0	10	0	1	0	0	0	0
0	0	0	10	0	1	0	0	0	0.105368
0	0	0	10	0	1	0	0	0	0.069014
0	0	0	10	0	1	0	0	0	0
0	0	0	10	0	1	0	0	0	0.0886386
0	0	0	10	0	1	0	0	0	0.144958
0	0	0	10	0	1	0	0	0	0.126389
0	0	0	10	0	1	0	0	0	0.0143077
0	0	0	10	0	1	0	0	0	0
0	0	0	10	0	1	0	0	0	0
0	0	0	10	0	1	0	0	0	0.131306
0	0	0	10	0	1	0	0	0	0.252463
0	0	0	10	0	1	0	0	0	0.128931
0	0	0	10	0	1	0	0	0	0.00703796
0	0	0	10	0	1	0	0	0	0.0290593
0	0	0	10	0	1	0	0	0	0
0	0	0	10	0	1	0	0	0	0
0	0	0	10	0	1	0	0	0	0
0	0	0	10	0	1	0	0	0	0
0	0	0	10	0	1	0	0	0	0
0	0	0	10	0	1	0	0	0	0.0121888
0	0	0	10	0	1	0	0	0	0.0232079
0	0	0	10	0	1	0	0	0	0.0517405
0	0	0	10	0	1	0	0	0	0.0410073
0	0	0	10	0	1	0	0	0	0.0327581
0	0	0	10	0	1	0	0	0	0.0825302
0	0	0	10	0	1	0	0	0	0
0	0	0	10	0	1	0	0	0	0
0	0	0	10	0	1	0	0	0	0.0573443
0	0	0	11	0	0.995566	0	1	0	0
0	0	0	11	0	1	0	0	0	0.255735
0	0	0	11	0	1	0	0	0	0.159232
0	0	0	11	0	1	0	0	0	0.230978
0	0	0	11	0	1	0	0	0	0.164173
0	0	0	11	0	1	0	0	0	0.0232921
0	0	0	11	0	1	0	0	0	0.0314299
0	0	0	11	0	1	0	0	0	0.0755588
0	0	0	11	0	1	0	0	0	0.0784276
0	0	0	11	0	1	0	0	0	0.134829
0	0	0	11	0	1	0	0	0	0
0	0	0	11	0	1	0	0	0	0.0653756
0	0	0	11	0	1	0	0	0	0.0238956
0	0	0	11	0	1	0	0	0	0
0	0	0	11	0	1	0	0	0	0.169225
0	0	0	11	0	1	0	0	0	0.0989757
0	0	0	11	0	0.990806	0	1	0	0.266027
0	0	0	11	0	1	0	0	0	0.00892153
0	0	0	11	0	1	0	0	0	0
0	0	0	11	0	1	0	0	0	0.0938248
0	0	0	11	0	1	0	0	0	0.188971
0	0	0	11	0	1	0	0	0	0.0995648
0	0	0	11	0	1	0	0	0	0
0	0	0	11	0	1	0	0	0	0.0523945
0	0	0	11	0	1	0	0	0	0
0	0	0	11	0	0.965314	0	1	0	0
0	0	0	11	0	1	0	0	0	0.0213954
0	0	0	11	0	0.997661	0	1	0	0.193115
0	0	0	11	0	1	0	0	0	0.224731
0	0	0	11	0	1	0	0	0	0.0475158
0	0	0	11	0	1	0	0	0	0.107998
0	0	0	11	0	1	0	0	0	0.0407156
0	0	0	11	0	1	0	0	0	0
0	0	0	11	0	1	0	0	0	0.0788327
0	0	0	11	0	1	0	0	0	0.0887558
0	0	0	11	0	1	0	0	0	0.191068
0	0	0	11	0	0.978513	0	1	0	0
0	0	0	11	0	1	0	0	0	0.0483975
0	0	0	11	0	1	0	0	0	0.0881801
0	0	0	11	0	1	0	0	0	0.00876964
0	0	0	11	0	1	0	0	0	0.143106
0	0	0	11	0	1	0	0	0	0.155176
0	0	0	11	0	0.999785	0	1	0	0.0334887
0	0	0	11	0	1	0	0	0	0
0	0	0	11	0	1	0	0	0	0.117109
0	0	0	11	0	1	0	0	0	0.160164
0	0	0	11	0	0.993129	0	1	0	0.131262
